,match_id,league,sport,comp_names,results_value,timestamp,hero,villain,market,line,line_type,price,hero_score,villain_score
254,pennsylvania-iona-202211071900,college-basketball,basketball,"['Pennsylvania', 'Iona']",[],2022-11-07 18:32:32.228463,Pennsylvania,Iona,TOTAL,6.5,favorite,-110,,
255,pennsylvania-iona-202211071900,college-basketball,basketball,"['Pennsylvania', 'Iona']",[],2022-11-07 18:32:32.228463,Iona,Pennsylvania,TOTAL,6.5,favorite,-110,,
256,quinnipiac-rhode-island-202211071900,college-basketball,basketball,"['Quinnipiac', 'Rhode Island']",[],2022-11-07 18:32:32.462145,Quinnipiac,Rhode Island,SPREAD,9.0,favorite,-110,,
257,quinnipiac-rhode-island-202211071900,college-basketball,basketball,"['Quinnipiac', 'Rhode Island']",[],2022-11-07 18:32:32.462145,Rhode Island,Quinnipiac,SPREAD,9.0,favorite,-110,,
258,quinnipiac-rhode-island-202211071900,college-basketball,basketball,"['Quinnipiac', 'Rhode Island']",[],2022-11-07 18:32:32.462145,Quinnipiac,Rhode Island,WIN,,,+335,,
259,quinnipiac-rhode-island-202211071900,college-basketball,basketball,"['Quinnipiac', 'Rhode Island']",[],2022-11-07 18:32:32.462145,Rhode Island,Quinnipiac,WIN,,,-450,,
260,quinnipiac-rhode-island-202211071900,college-basketball,basketball,"['Quinnipiac', 'Rhode Island']",[],2022-11-07 18:32:32.462145,Quinnipiac,Rhode Island,TOTAL,9.0,favorite,-110,,
261,quinnipiac-rhode-island-202211071900,college-basketball,basketball,"['Quinnipiac', 'Rhode Island']",[],2022-11-07 18:32:32.462145,Rhode Island,Quinnipiac,TOTAL,9.0,favorite,-110,,
262,robert-morris-ohio-state-202211071900,college-basketball,basketball,"['Robert Morris', 'Ohio State']",[],2022-11-07 18:32:32.692403,Robert Morris,Ohio State,SPREAD,20.0,favorite,-110,,
263,robert-morris-ohio-state-202211071900,college-basketball,basketball,"['Robert Morris', 'Ohio State']",[],2022-11-07 18:32:32.692403,Ohio State,Robert Morris,SPREAD,20.0,favorite,-110,,
264,robert-morris-ohio-state-202211071900,college-basketball,basketball,"['Robert Morris', 'Ohio State']",[],2022-11-07 18:32:32.692403,Robert Morris,Ohio State,WIN,,,+1125,,
265,robert-morris-ohio-state-202211071900,college-basketball,basketball,"['Robert Morris', 'Ohio State']",[],2022-11-07 18:32:32.692403,Ohio State,Robert Morris,WIN,,,-3500,,
266,robert-morris-ohio-state-202211071900,college-basketball,basketball,"['Robert Morris', 'Ohio State']",[],2022-11-07 18:32:32.692403,Robert Morris,Ohio State,TOTAL,20.0,favorite,-110,,
267,robert-morris-ohio-state-202211071900,college-basketball,basketball,"['Robert Morris', 'Ohio State']",[],2022-11-07 18:32:32.692403,Ohio State,Robert Morris,TOTAL,20.0,favorite,-110,,
268,siena-holy-cross-202211071900,college-basketball,basketball,"['Siena', 'Holy Cross\xa0']",[],2022-11-07 18:32:34.978964,Siena,Holy Cross ,SPREAD,1.0,underdog,-115,,
269,siena-holy-cross-202211071900,college-basketball,basketball,"['Siena', 'Holy Cross\xa0']",[],2022-11-07 18:32:34.978964,Holy Cross ,Siena,SPREAD,1.0,underdog,-105,,
270,siena-holy-cross-202211071900,college-basketball,basketball,"['Siena', 'Holy Cross\xa0']",[],2022-11-07 18:32:34.978964,Siena,Holy Cross ,WIN,1.0,underdog,-110,,
271,siena-holy-cross-202211071900,college-basketball,basketball,"['Siena', 'Holy Cross\xa0']",[],2022-11-07 18:32:34.978964,Holy Cross ,Siena,WIN,1.0,underdog,-110,,
272,south-dakota-state-akron-202211071900,college-basketball,basketball,"['South Dakota State', 'Akron']",[],2022-11-07 18:32:35.187952,South Dakota State,Akron,SPREAD,3.5,favorite,-110,,
273,south-dakota-state-akron-202211071900,college-basketball,basketball,"['South Dakota State', 'Akron']",[],2022-11-07 18:32:35.187952,Akron,South Dakota State,SPREAD,3.5,favorite,-110,,
274,south-dakota-state-akron-202211071900,college-basketball,basketball,"['South Dakota State', 'Akron']",[],2022-11-07 18:32:35.187952,South Dakota State,Akron,WIN,,,+140,,
275,south-dakota-state-akron-202211071900,college-basketball,basketball,"['South Dakota State', 'Akron']",[],2022-11-07 18:32:35.187952,Akron,South Dakota State,WIN,,,-165,,
276,south-dakota-state-akron-202211071900,college-basketball,basketball,"['South Dakota State', 'Akron']",[],2022-11-07 18:32:35.187952,South Dakota State,Akron,TOTAL,3.5,favorite,-110,,
277,south-dakota-state-akron-202211071900,college-basketball,basketball,"['South Dakota State', 'Akron']",[],2022-11-07 18:32:35.187952,Akron,South Dakota State,TOTAL,3.5,favorite,-110,,
278,st-francis-pa-st-bonaventure-202211071900,college-basketball,basketball,"['St. Francis PA', 'St. Bonaventure']",[],2022-11-07 18:32:35.424639,St. Francis PA,St. Bonaventure,SPREAD,13.0,favorite,-110,,
279,st-francis-pa-st-bonaventure-202211071900,college-basketball,basketball,"['St. Francis PA', 'St. Bonaventure']",[],2022-11-07 18:32:35.424639,St. Bonaventure,St. Francis PA,SPREAD,13.0,favorite,-110,,
280,st-francis-pa-st-bonaventure-202211071900,college-basketball,basketball,"['St. Francis PA', 'St. Bonaventure']",[],2022-11-07 18:32:35.424639,St. Francis PA,St. Bonaventure,WIN,13.0,favorite,-110,,
281,st-francis-pa-st-bonaventure-202211071900,college-basketball,basketball,"['St. Francis PA', 'St. Bonaventure']",[],2022-11-07 18:32:35.424639,St. Bonaventure,St. Francis PA,WIN,13.0,favorite,-110,,
282,stetson-florida-state-202211071900,college-basketball,basketball,"['Stetson', 'Florida State']",[],2022-11-07 18:32:35.646337,Stetson,Florida State,SPREAD,18.0,favorite,-110,,
283,stetson-florida-state-202211071900,college-basketball,basketball,"['Stetson', 'Florida State']",[],2022-11-07 18:32:35.646337,Florida State,Stetson,SPREAD,18.0,favorite,-110,,
284,stetson-florida-state-202211071900,college-basketball,basketball,"['Stetson', 'Florida State']",[],2022-11-07 18:32:35.646337,Stetson,Florida State,WIN,18.0,favorite,-110,,
285,stetson-florida-state-202211071900,college-basketball,basketball,"['Stetson', 'Florida State']",[],2022-11-07 18:32:35.646337,Florida State,Stetson,WIN,18.0,favorite,-110,,
286,tarleton-state-arizona-state-202211071900,college-basketball,basketball,"['Tarleton State', 'Arizona State']",[],2022-11-07 18:32:35.893928,Tarleton State,Arizona State,SPREAD,14.0,favorite,-110,,
287,tarleton-state-arizona-state-202211071900,college-basketball,basketball,"['Tarleton State', 'Arizona State']",[],2022-11-07 18:32:35.893928,Arizona State,Tarleton State,SPREAD,14.0,favorite,-110,,
288,tarleton-state-arizona-state-202211071900,college-basketball,basketball,"['Tarleton State', 'Arizona State']",[],2022-11-07 18:32:35.893928,Tarleton State,Arizona State,WIN,,,+800,,
289,tarleton-state-arizona-state-202211071900,college-basketball,basketball,"['Tarleton State', 'Arizona State']",[],2022-11-07 18:32:35.893928,Arizona State,Tarleton State,WIN,,,-1600,,
290,tarleton-state-arizona-state-202211071900,college-basketball,basketball,"['Tarleton State', 'Arizona State']",[],2022-11-07 18:32:35.893928,Tarleton State,Arizona State,TOTAL,14.0,favorite,-110,,
291,tarleton-state-arizona-state-202211071900,college-basketball,basketball,"['Tarleton State', 'Arizona State']",[],2022-11-07 18:32:35.893928,Arizona State,Tarleton State,TOTAL,14.0,favorite,-110,,
292,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,"['Tennessee Martin', 'Pittsburgh']",[],2022-11-07 18:32:36.123157,Tennessee Martin,Pittsburgh,SPREAD,8.5,favorite,-110,,
293,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,"['Tennessee Martin', 'Pittsburgh']",[],2022-11-07 18:32:36.123157,Pittsburgh,Tennessee Martin,SPREAD,8.5,favorite,-110,,
294,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,"['Tennessee Martin', 'Pittsburgh']",[],2022-11-07 18:32:36.123157,Tennessee Martin,Pittsburgh,WIN,,,+335,,
295,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,"['Tennessee Martin', 'Pittsburgh']",[],2022-11-07 18:32:36.123157,Pittsburgh,Tennessee Martin,WIN,,,-450,,
296,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,"['Tennessee Martin', 'Pittsburgh']",[],2022-11-07 18:32:36.123157,Tennessee Martin,Pittsburgh,TOTAL,8.5,favorite,-110,,
297,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,"['Tennessee Martin', 'Pittsburgh']",[],2022-11-07 18:32:36.123157,Pittsburgh,Tennessee Martin,TOTAL,8.5,favorite,-110,,
298,tennessee-tech-tennessee-11-202211071900,college-basketball,basketball,"['Tennessee Tech', 'Tennessee (#11)']",[],2022-11-07 18:32:36.273040,Tennessee Tech,Tennessee (#11),SPREAD,36.0,favorite,-110,,
299,tennessee-tech-tennessee-11-202211071900,college-basketball,basketball,"['Tennessee Tech', 'Tennessee (#11)']",[],2022-11-07 18:32:36.273040,Tennessee (#11),Tennessee Tech,SPREAD,36.0,favorite,-110,,
300,tennessee-tech-tennessee-11-202211071900,college-basketball,basketball,"['Tennessee Tech', 'Tennessee (#11)']",[],2022-11-07 18:32:36.273040,Tennessee Tech,Tennessee (#11),WIN,36.0,favorite,-110,,
301,tennessee-tech-tennessee-11-202211071900,college-basketball,basketball,"['Tennessee Tech', 'Tennessee (#11)']",[],2022-11-07 18:32:36.273040,Tennessee (#11),Tennessee Tech,WIN,36.0,favorite,-110,,
302,the-citadel-clemson-202211071900,college-basketball,basketball,"['The Citadel', 'Clemson']",[],2022-11-07 18:32:36.406526,The Citadel,Clemson,SPREAD,18.0,favorite,-110,,
303,the-citadel-clemson-202211071900,college-basketball,basketball,"['The Citadel', 'Clemson']",[],2022-11-07 18:32:36.406526,Clemson,The Citadel,SPREAD,18.0,favorite,-110,,
304,the-citadel-clemson-202211071900,college-basketball,basketball,"['The Citadel', 'Clemson']",[],2022-11-07 18:32:36.406526,The Citadel,Clemson,WIN,,,+1050,,
305,the-citadel-clemson-202211071900,college-basketball,basketball,"['The Citadel', 'Clemson']",[],2022-11-07 18:32:36.406526,Clemson,The Citadel,WIN,,,-2500,,
306,the-citadel-clemson-202211071900,college-basketball,basketball,"['The Citadel', 'Clemson']",[],2022-11-07 18:32:36.406526,The Citadel,Clemson,TOTAL,18.0,favorite,-115,,
307,the-citadel-clemson-202211071900,college-basketball,basketball,"['The Citadel', 'Clemson']",[],2022-11-07 18:32:36.406526,Clemson,The Citadel,TOTAL,18.0,favorite,-105,,
308,valparaiso-toledo-202211071900,college-basketball,basketball,"['Valparaiso', 'Toledo']",[],2022-11-07 18:32:36.595947,Valparaiso,Toledo,SPREAD,13.0,favorite,-115,,
309,valparaiso-toledo-202211071900,college-basketball,basketball,"['Valparaiso', 'Toledo']",[],2022-11-07 18:32:36.595947,Toledo,Valparaiso,SPREAD,13.0,favorite,-105,,
310,valparaiso-toledo-202211071900,college-basketball,basketball,"['Valparaiso', 'Toledo']",[],2022-11-07 18:32:36.595947,Valparaiso,Toledo,WIN,,,+725,,
311,valparaiso-toledo-202211071900,college-basketball,basketball,"['Valparaiso', 'Toledo']",[],2022-11-07 18:32:36.595947,Toledo,Valparaiso,WIN,,,-1300,,
312,valparaiso-toledo-202211071900,college-basketball,basketball,"['Valparaiso', 'Toledo']",[],2022-11-07 18:32:36.595947,Valparaiso,Toledo,TOTAL,13.0,favorite,-110,,
313,valparaiso-toledo-202211071900,college-basketball,basketball,"['Valparaiso', 'Toledo']",[],2022-11-07 18:32:36.595947,Toledo,Valparaiso,TOTAL,13.0,favorite,-110,,
314,vmi-richmond-202211071900,college-basketball,basketball,"['VMI', 'Richmond']",[],2022-11-07 18:32:36.846910,VMI,Richmond,SPREAD,22.5,favorite,-110,,
315,vmi-richmond-202211071900,college-basketball,basketball,"['VMI', 'Richmond']",[],2022-11-07 18:32:36.846910,Richmond,VMI,SPREAD,22.5,favorite,-110,,
316,vmi-richmond-202211071900,college-basketball,basketball,"['VMI', 'Richmond']",[],2022-11-07 18:32:36.846910,VMI,Richmond,WIN,22.5,favorite,-110,,
317,vmi-richmond-202211071900,college-basketball,basketball,"['VMI', 'Richmond']",[],2022-11-07 18:32:36.846910,Richmond,VMI,WIN,22.5,favorite,-110,,
